overall_rank,file_sha,repositories,occurrences,representative_name,sample_location,proposed_super_skill,review_status,novel_contribution,source_diversity_note
884,9708cb3fd6dbec2128f89bf671254a4ac7b3280f,84,174,flutter-expert,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills/skills/flutter-expert/SKILL.md,software-delivery,manual-review,,ambiguous metadata score 1
885,56857058f5ac1a0bdde0b9c8cfa0f457523d641f,84,168,pentest-checklist,404TradeOS-LLC/TradeOScostbook/packages/knowledge-engine/agent-skills/skills/pentest-checklist/SKILL.md,systems-and-security,metadata-triaged,,metadata score 5; margin 5
886,eddedb4c9ce5357c358cbdedb8af9faa48cea179,84,167,programmatic-seo,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/programmatic-seo/SKILL.md,marketing-and-growth,reviewed-no-new-contribution,"covered by retained market, positioning, acquisition, conversion, pricing, or fundraising rules",metadata score 4; margin 4
887,c475f18de020fe5a9f7022399157e3ae95357633,84,163,red-team-tools,404TradeOS-LLC/TradeOScostbook/packages/knowledge-engine/agent-skills/skills/red-team-tools/SKILL.md,systems-and-security,metadata-triaged,,metadata score 5; margin 5
888,6f9b0731eed808d5162c1c7db4d144d9bc09f36d,84,162,vulnerability-scanner,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/vulnerability-scanner/SKILL.md,systems-and-security,metadata-triaged,,metadata score 5; margin 5; near-duplicate of rank 82; cosine >= 0.996
889,630f11a8bd04abf9bc274ab71565bca599caca14,84,160,form-cro,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/form-cro/SKILL.md,marketing-and-growth,reviewed-no-new-contribution,"covered by retained market, positioning, acquisition, conversion, pricing, or fundraising rules",metadata score 3; margin 3
890,32f020af7b9800fac330ae0272ff5dc5da2e4da8,84,158,bmad-code-review,AQUILA04/LandReg/.qoder/skills/bmad-code-review/SKILL.md,software-delivery,metadata-triaged,,metadata score 4; margin 4
891,021c715f8940904eacbfeb8656d2b555564339b9,84,157,bmad-correct-course,AQUILA04/LandReg/.qoder/skills/bmad-correct-course/SKILL.md,,manual-review,,ambiguous metadata score 0; near-duplicate of rank 675; cosine >= 0.947
892,82d7dca2013115e6cb9fa5617f02934eb3f4c36d,84,157,dogfood,51210Guy/Hermes-Agent/hermes-source/skills/dogfood/SKILL.md,,manual-review,,ambiguous metadata score 0
893,b04a37dac6d33c66ba8de19a46bf72cc3a2dbfc5,84,147,scanning-tools,404TradeOS-LLC/TradeOScostbook/packages/knowledge-engine/agent-skills/skills/scanning-tools/SKILL.md,"software-delivery,systems-and-security",manual-review,,ambiguous metadata score 1
894,c1b149334fb0c32b0af162ca58bfac66ce776077,84,143,database-optimizer,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/database-optimizer/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 5
895,081d87e654acec9e80f407dd26ab444f2cbaa25e,84,141,skill-creator-ms,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/skill-creator-ms/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 3
896,9b361408fb250d4f497538dbc7f7ff47acd5ff55,84,138,voice-ai-engine-development,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/voice-ai-engine-development/SKILL.md,agent-tooling-and-orchestration,manual-review,,ambiguous metadata score 1
897,0b13f44cdb42aba5e60b663ed5fda9a8c0f0c047,84,137,azure-storage-blob-rust,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-storage-blob-rust/SKILL.md,application-engineering,metadata-triaged,,metadata score 10; margin 10
898,0bbcda5eea7a4787b1b0530ba068f43d48869087,84,137,skill-rails-upgrade,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/skill-rails-upgrade/SKILL.md,,manual-review,,ambiguous metadata score 0
899,06005082f6caec3dd0f12d14fce4cdff30f9b841,84,136,godot-4-migration,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/godot-4-migration/SKILL.md,game-development,metadata-triaged,,metadata score 4; margin 4
900,7370a622b575b9b3b4d3db5ab11134c2f425bd89,84,136,blockchain-developer,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/blockchain-developer/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 4
901,7fb500d28c1999814c24f16a586aa7295547a388,84,136,systems-programming-rust-project,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/systems-programming-rust-project/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 4
902,c13ce37b996935dd259ff36580e217262f8acd4e,84,136,azure-keyvault-keys-rust,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-keyvault-keys-rust/SKILL.md,application-engineering,metadata-triaged,,metadata score 9; margin 9
903,a86ba3d20d0e2b6019cc72883bf20cd07dce25ff,84,131,azure-monitor-query-py,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-monitor-query-py/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 6
904,5dee57faf67e786a253dba4cd72b538bb051546a,84,126,azure-ai-contentsafety-py,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-ai-contentsafety-py/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 6
905,9e16f446ff7601ba63cc898eca4eb47b12b663d2,84,119,pytorch-fsdp,1thirteeng3/greenmoire/integrations/hermes-agent/skills/mlops/training/pytorch-fsdp/SKILL.md,data-science-and-ml,reviewed-retained,distributed training selected from measured memory and communication constraints,metadata score 4; margin 4
906,3f28e223260ce8177f6b389b898f1d86a23b42ec,84,117,sonoscli,3022667993/xianfeng/external/openclaw/skills/sonoscli/SKILL.md,connected-service-automation,manual-review,,ambiguous metadata score 2
907,5ae86ff7e1aad7ccbae671f2707429505421924c,84,114,marketing-ideas,1203992808/ChatGPTCaricature/.claude/skills/marketing-ideas/SKILL.md,marketing-and-growth,reviewed-no-new-contribution,"covered by retained market, positioning, acquisition, conversion, pricing, or fundraising rules",metadata score 4; margin 4
908,5cb2c1030a5d02bd47d029b79ce3fd2fe2f43b10,84,114,form-cro,1203992808/ChatGPTCaricature/.claude/skills/form-cro/SKILL.md,marketing-and-growth,reviewed-no-new-contribution,"covered by retained market, positioning, acquisition, conversion, pricing, or fundraising rules",metadata score 4; margin 4; near-duplicate of rank 831; cosine >= 0.976
909,a31db2b7f43284ca629e0b3ebfa239ce01adb7fa,84,110,backend-patterns,2good4me/JobNow/.agents/skills/backend-patterns/SKILL.md,application-engineering,metadata-triaged,,metadata score 7; margin 7; near-duplicate of rank 317; cosine >= 0.971
910,09ed74bb69d18efaa29c83153511c841f5facc76,84,108,trigger-dev,Aceryoung/familyproject/antigravity-awesome-skills-main/skills/trigger-dev/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 1
911,372f0d2ae44768398158b652ed3f3746a89267c4,84,108,frontend-patterns,Aceryoung/familyproject/antigravity-awesome-skills-main/skills/cc-skill-frontend-patterns/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 3; near-duplicate of rank 682; cosine >= 0.997
912,798b679e3ea2a0a7682e81005dd11930a3fecc67,84,108,openai-whisper-api,ANONIMO432HZ/opn-claw-v1/skills/openai-whisper-api/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 4
913,e32b4d3f47873b360386e53d94e0200e2112b420,84,102,notebooklm,404TradeOS-LLC/TradeOScostbook/packages/knowledge-engine/agent-skills/skills/notebooklm/SKILL.md,document-productivity,metadata-triaged,,metadata score 5; margin 5; near-duplicate of rank 875; cosine >= 0.993
914,4bd40dbe0eb8d9d8920e3a4d705b38b4887623c7,84,100,notion-research-documentation,AM1010101/agent-skills/disabled/notion-research-documentation/SKILL.md,document-productivity,metadata-triaged,,metadata score 7; margin 7
915,9f6adf1e0e71333f13bebe3f1f5060a97ed8acb9,84,99,telegram-bot-builder,Aceryoung/familyproject/antigravity-awesome-skills-main/skills/telegram-bot-builder/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 5
916,adf8bc553f840d35c837c122c208a2f738a390ec,84,98,caveman,Angelrmatoz/baches-rd/.qwen/skills/caveman/SKILL.md,reasoning-modes,metadata-triaged,,metadata score 4; margin 4; near-duplicate of rank 49; cosine >= 0.944
917,0fa842997c9e8c447151abced6abb0c4c6fb1b7f,84,96,claude-api,25sidhx/withopus/antigravity-skills-main/skills/claude-api/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 4
918,482fc1dc23d69817285486697d761132c321c869,84,91,mcp-server-patterns,Alan-uai/PixelFandom/.opencode/skills/ecc/mcp-server-patterns/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 1; near-duplicate of rank 293; cosine >= 0.999
919,d6d8e27427af214babbb31f33c58ee73348e9ebf,84,90,opensource-pipeline,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/opensource-pipeline/SKILL.md,"agent-tooling-and-orchestration,software-delivery",manual-review,,ambiguous metadata score 1
920,bb5f7483038adf26a889c8b2b85e3ef2cf0141dc,84,87,gsap-plugins,12630at/calvinklein-archive/.claude/skills/gsap-plugins/SKILL.md,interface-design,manual-review,,ambiguous metadata score 1
921,30b1c80c3aad9526cd1886913f166af8930d2ef2,84,86,idea-refine,AskTinNguyen/vesper-team-skills/idea-refine/SKILL.md,reasoning-modes,metadata-triaged,,metadata score 4; margin 4
922,2c641ac9629c85645538763196a8e93628da5ecb,84,85,security-and-hardening,AlexFilchel/Active-Trace/.agents/skills/security-and-hardening/SKILL.md,systems-and-security,metadata-triaged,,metadata score 4; margin 2; near-duplicate of rank 389; cosine >= 0.989
923,c4e6cb87fccd266c88168853cb4c71fbb1cfec7d,83,258,firebase-data-connect,ALPha-2k5/LeAnhPha_6451071056_BTLT9/BaiTap6/.agents/skills/firebase-data-connect/SKILL.md,application-engineering,metadata-triaged,,metadata score 7; margin 7; near-duplicate of rank 779; cosine >= 0.994
924,dfd7e64ffa6347e54a80e4596826665e12e06548,83,177,top-web-vulnerabilities,404TradeOS-LLC/TradeOScostbook/packages/knowledge-engine/agent-skills/skills/top-web-vulnerabilities/SKILL.md,systems-and-security,metadata-triaged,,metadata score 4; margin 4; near-duplicate lineage root; 2 top-1000 variants
925,e97f242d1f9b44d4364f0c4e3359b5b9baad613b,83,160,smtp-penetration-testing,404TradeOS-LLC/TradeOScostbook/packages/knowledge-engine/agent-skills/skills/smtp-penetration-testing/SKILL.md,systems-and-security,metadata-triaged,,metadata score 4; margin 1
926,d59cb38e6add6b3bb2fbd1562fbd27d1d2d2304f,83,157,native-data-fetching,420company/artemis/skills/cco-expo-native-data-fetching/SKILL.md,application-engineering,manual-review,,ambiguous metadata score 2
927,7734480a6d46eb2b325ff02be255cbaca5e788c4,83,149,3d-games,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/game-development/3d-games/SKILL.md,game-development,metadata-triaged,,metadata score 8; margin 8; near-duplicate of rank 120; cosine >= 0.987
928,2437221d3055f1bf6d80385b38dfe0cd98fe10b6,83,142,design,10srav/skills-mega-bundle/skills/ckm-design/SKILL.md,interface-design,metadata-triaged,,metadata score 4; margin 3; near-duplicate of rank 76; cosine >= 0.991
929,af71b61cc7e430b42eb797cc37c7edad005ef2ce,83,141,onboarding-cro,419vive/kunjia-autos-ai-chatbot/.claude/skills/onboarding-cro/SKILL.md,marketing-and-growth,reviewed-retained,activation defined by delivered value and validated against retention,metadata score 4; margin 3
930,e8544a7235687a58639bf6873aa372fe60a67611,83,141,signup-flow-cro,419vive/kunjia-autos-ai-chatbot/.claude/skills/signup-flow-cro/SKILL.md,marketing-and-growth,reviewed-no-new-contribution,"covered by retained market, positioning, acquisition, conversion, pricing, or fundraising rules",metadata score 4; margin 4; near-duplicate of rank 874; cosine >= 0.976
931,acf77e503d9f9c0efb535365894be3339547adfd,83,139,ad-creative,419vive/kunjia-autos-ai-chatbot/.claude/skills/ad-creative/SKILL.md,marketing-and-growth,reviewed-retained,ad variants organized as testable message hypotheses,metadata score 4; margin 3
932,061965ad2d24f83493bdc9af22de1d6902108241,83,138,web-security-testing,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/web-security-testing/SKILL.md,systems-and-security,metadata-triaged,,metadata score 5; margin 1
933,1abb41607062b6d620c795a4522a9885ecb379a4,83,137,startup-analyst,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/startup-analyst/SKILL.md,marketing-and-growth,reviewed-no-new-contribution,"covered by retained market, positioning, acquisition, conversion, pricing, or fundraising rules",metadata score 4; margin 4
934,9e578de5680101e1d07931e64ca180e40e122102,83,135,azure-identity-rust,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-identity-rust/SKILL.md,application-engineering,metadata-triaged,,metadata score 10; margin 9
935,e44ec5120381ad49d600b7b65dccfc1bfc43fa91,83,134,context-manager,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/context-manager/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 3
936,1a2f2f3667fc0fbc406913045e07c8709beee213,83,132,azure-ai-transcription-py,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/azure-ai-transcription-py/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 6
937,1f1f9ec89d717a11a3027e21c7263f50d0738b26,83,132,skill-seekers,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/skill-seekers/SKILL.md,document-productivity,manual-review,,ambiguous metadata score 1; near-duplicate of rank 444; cosine >= 0.900
938,85831b5fc6d738437808843a7714fd6be02cbce3,83,132,fal-workflow,Abhiman1206/obsidian-prism/antigravity-awesome-skills/plugins/antigravity-awesome-skills-claude/skills/fal-workflow/SKILL.md,,manual-review,,ambiguous metadata score 0; near-duplicate of rank 691; cosine >= 0.979
939,c2642be3731206eb386bb17e1bc8626035e94fda,83,121,nodejs-best-practices,ARareUsername/tbats-dev/.agent/skills/agentic-awesome-skills-main/plugins/agentic-awesome-skills-claude/skills/nodejs-best-practices/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 4; near-duplicate of rank 93; cosine >= 0.965
940,d3932061b15206c783a2916a04df6af4ff15e822,83,119,stable-diffusion-image-generation,1thirteeng3/greenmoire/integrations/hermes-agent/skills/mlops/models/stable-diffusion/SKILL.md,"data-science-and-ml,document-productivity",manual-review,,ambiguous metadata score 1
941,a12e8a6d62874872adb6e237b60d4a7c2b1de3bb,83,116,sag,ANONIMO432HZ/opn-claw-v1/skills/sag/SKILL.md,interface-design,manual-review,,ambiguous metadata score 1
942,c717dba3b9eb26a555a3fd4f8fe82616fef63c03,83,114,,4lerman/text_evaluator/.agents/skills/engineering-advanced-skills/skill-tester/assets/sample-skill/SKILL.md,,manual-review,,ambiguous metadata score 0
943,ca0e183beef57c1bd42e2d111cafa1bb3756cb02,83,114,agent-development,420company/artemis/skills/cco-plugin-dev-agent-development/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 8; margin 8; near-duplicate of rank 259; cosine >= 1.000
944,ecbbcc1bb0baea8c29ebe0ede50e5fafa4e59e9e,83,106,Top 100 Web Vulnerabilities Reference,Aceryoung/familyproject/antigravity-awesome-skills-main/skills/top-web-vulnerabilities/SKILL.md,systems-and-security,metadata-triaged,,metadata score 5; margin 3; near-duplicate of rank 924; cosine >= 0.993
945,4bdde580fe01ef0e10fdf89c255528ca7069cda1,83,99,vercel-react-best-practices,420company/artemis/skills/cco-vercel-react-best-practices/upstream/SKILL.md,application-engineering,metadata-triaged,,metadata score 8; margin 7; near-duplicate of rank 260; cosine >= 0.955
946,b1aa1d6b531e9064f18fd6e0d06938278254cc3c,83,96,browser-extension-builder,Aceryoung/familyproject/antigravity-awesome-skills-main/skills/browser-extension-builder/SKILL.md,application-engineering,metadata-triaged,,metadata score 5; margin 4
947,b0ff4d5debbbd3894339ed5e1c66975ff4cc163b,83,94,knowledge-ops,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/knowledge-ops/SKILL.md,agent-tooling-and-orchestration,metadata-triaged,,metadata score 4; margin 3
948,fb3565111a2ce94761e5ad6642d20d02e7707946,83,94,cloudflare-email-service,420company/artemis/skills/cco-cloudflare-cloudflare-email-service/SKILL.md,application-engineering,metadata-triaged,,metadata score 7; margin 5
949,e885aaeea1fabb9cb5e240e2fe385ea0d6c224ea,83,92,nodejs-keccak256,AdmiralGallade/harness-repository/harnesses/everything-claude-code/skills/nodejs-keccak256/SKILL.md,application-engineering,metadata-triaged,,metadata score 4; margin 4
950,f4ac346535200dc27bbe48cc489dce877b921bec,83,91,ai-sdk,420company/artemis/skills/cco-vercel-ai-sdk/upstream/SKILL.md,application-engineering,metadata-triaged,,metadata score 6; margin 4
